Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Design,Heating,Renovation,PENB,Age,Total number of floors,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
708051,"CZK 7,900",50.10676,14.49058,"Kovářská, Prague - Libeň",Small studio,22 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,215,255,44,438,74,396,155,245,154,122,Good,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,,
706562,"CZK 27,000",50.08773,14.40913,"U Lužického semináře, Prague - Malá Strana",3 bedroom with open-plan kitchen,70 m²,"CZK 6,000",Partially furnished,1,No,No,No,No,No,No,No,11. 05. 2022,,,,,,,,,,,Excellent,"CZK 33,000",Personal,Brick building,,,,G,,,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,DČ1,
707140,"CZK 10,900",50.04785,14.43722,"Bartákova, Prague - Krč",1 bedroom,33 m²,"CZK 1,600",Partially furnished,6,No,No,No,Yes,No,Yes,No,27. 02. 2022,224,465,185,453,176,457,321,461,208,186,Good,"CZK 10,900",Personal,Prefab concrete building,,,,C,,,,,,,,,
193968,"CZK 13,000",50.08913137914,14.487062352387,"Pod Jarovem, Prague - Žižkov",1 bedroom with open-plan kitchen,34 m²,"CZK 2,000",Partially furnished,3,No,No,Yes,No,Yes,No,No,,204,135,369,99,"1,211",440,"1,131",869,295,,,"CZK 18,000",Personal,Brick building,,Geothermal heat pump,,,1 to 10 years years,Middle floor,Yes,,,,,,
705302,"CZK 22,000",50.05025,14.34364,"Sluneční náměstí, Prague - Stodůlky",Studio,45 m²,"CZK 5,000",Furnished,7,No,No,No,No,Yes,Yes,Yes,06. 02. 2022,205,213,65,159,76,25,315,317,"1,004",211,New build,"CZK 27,000",,Brick building,Premium materials and solutions,District heating,,G,1 to 10 years years,,,,,,,,
591693,"CZK 16,000",50.078106,14.440722,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,38 m²,"CZK 4,000",Furnished,4,No,No,Yes,No,No,Yes,No,01. 03. 2022,210,525,251,116,106,327,127,359,218,559,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,Top floor,,,,,,,
708035,"CZK 16,000",50.0166848,14.3524656,Prague - Slivenec,1 bedroom with open-plan kitchen,64 m²,"CZK 6,000",Unfurnished,1,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,475,835,906,953,989,"1,141",570,,,,New build,"CZK 20,000",Personal,Brick building,Premium materials and solutions,Gas boiler,,,1 to 10 years years,Middle floor,,,,,,,
607514,"CZK 16,000",50.071063,14.384393,"Plzeňská, Prague - Košíře",1 bedroom with open-plan kitchen,90 m²,"CZK 4,000",Partially furnished,2,No,Yes,No,No,No,Yes,Yes,01. 05. 2022,185,849,239,"1,152",252,"1,302",222,525,"1,026",482,Excellent,"CZK 20,000",Personal,Brick building,Standard materials and solutions,District heating,,C,10 to 30 years years,Middle floor,,41 m²,,,,,
6827,"CZK 22,500",50.078068,14.458059,"Baranova, Prague - Žižkov",1 bedroom with open-plan kitchen,99 m²,"CZK 4,500",Furnished,6,No,Yes,No,No,No,Yes,No,,95,426,69,168,77,236,547,654,801,288,Excellent,,Personal,Brick building,,,,,,,,,,,,,
579779,"CZK 21,500",50.129536,14.492774,"Makedonská, Prague - Střížkov",1 bedroom with open-plan kitchen,56 m²,"CZK 2,971",Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,251,"1,026",104,951,525,371,526,403,"1,079",42,New build,"CZK 22,471",Personal,Other,Premium materials and solutions,District heating,,G,1 to 10 years years,Middle floor,,,,,,,
647107,"CZK 16,500",50.105966,14.490815,"Drahobejlova, Prague - Libeň",1 bedroom with open-plan kitchen,49 m²,"CZK 2,000",Partially furnished,1,No,Yes,Yes,No,No,Yes,No,07. 03. 2022,161,166,43,332,113,418,108,350,48,93,Excellent,"CZK 30,000",Personal,Brick building,Standard materials and solutions,District heating,,G,1 to 10 years years,Middle floor,Yes,,,,,,
707121,"CZK 23,000",50.0809956,14.419024,"Ostrovní, Prague - Nové Město",1 bedroom with open-plan kitchen,63 m²,"CZK 2,000",Furnished,5,No,Yes,No,No,No,No,No,01. 03. 2022,55,733,88,104,15,126,90,448,99,556,Excellent,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,,
708024,"CZK 11,500",50.10508,14.48764,"Drahobejlova, Prague - Libeň",1 bedroom,45 m²,"CZK 1,000",Furnished,2,No,No,Yes,No,No,No,No,23. 02. 2022,209,91,147,149,151,309,365,573,208,75,Good,"CZK 11,500",Personal,Brick building,,,,G,,,,,,,,,
707118,"CZK 14,000",50.08288,14.40794,"Říční, Prague - Malá Strana",1 bedroom,39 m²,"CZK 2,700",Partially furnished,1,No,No,No,No,No,No,No,18. 02. 2022,170,476,373,601,0,489,336,599,461,86,Excellent,"CZK 14,000",Personal,Brick building,,,,G,,,,,,,,,
521599,"CZK 15,000",50.0473813,14.4303744,"Kaplická, Prague - Podolí",2 bedroom with open-plan kitchen,62 m²,"CZK 4,390",Partially furnished,4,No,No,No,Yes,No,Yes,No,01. 04. 2022,386,"1,099",182,806,339,879,225,329,749,322,Excellent,"CZK 30,000",Cooperative,Prefab concrete building,Standard materials and solutions,District heating,,G,,Middle floor,,,,,,,
707117,"CZK 26,800",50.0809956,14.419024,"Ostrovní, Prague - Nové Město",2 bedroom with open-plan kitchen,90 m²,"CZK 2,200",Furnished,4,Yes,No,No,No,No,Yes,No,01. 03. 2022,55,733,88,104,15,126,90,448,99,556,Excellent,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,,
542575,"CZK 45,000",50.0801188,14.4072304,Prague - Malá Strana,4 bedroom with open-plan kitchen,120 m²,"CZK 5,000",Furnished,6,No,Yes,No,No,No,Yes,No,01. 07. 2022,221,263,41,417,115,165,43,690,510,418,Good,"CZK 45,000",Personal,Brick building,,,,B,,,,,,,,,
708008,"CZK 14,000",50.08317,14.45166,"Čajkovského, Prague - Žižkov",1 bedroom,55 m²,"CZK 4,500",Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,229,113,143,184,162,223,391,442,486,471,Excellent,"CZK 28,000",Personal,Brick building,,,,D,,,,,,,,,
707107,"CZK 9,200",50.06964,14.48623,"U Hráze, Prague - Strašnice",Small studio,25 m²,"CZK 1,625",Partially furnished,2,No,No,No,No,No,No,No,01. 01. 1970,235,844,525,596,183,333,543,700,488,408,Excellent,"CZK 18,400",Personal,Brick building,,,,G,,,,,,,,,
630457,"CZK 9,000",50.071753,14.431997,"Lublaňská, Prague - Nové Město",Small studio,25 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,12. 10. 2020,216,344,70,346,22,280,306,274,647,724,Good,,Other,Brick building,,,,E,,,,,,,,,
704342,"CZK 16,000",50.04299,14.44352,"Kremličkova, Prague - Krč",2 bedroom,67 m²,"CZK 2,200",Furnished,4,No,No,No,No,No,No,No,01. 04. 2022,268,251,149,449,234,284,364,207,765,302,Good,"CZK 18,200",Cooperative,Prefab concrete building,Standard materials and solutions,Geothermal heat pump,,G,,Middle floor,,,,,,,
706984,"CZK 14,900",50.04628,14.44875,"Přímětická, Prague - Michle",1 bedroom with open-plan kitchen,41 m²,"CZK 2,300",Furnished,4,No,No,Yes,No,No,Yes,No,17. 02. 2022,170,573,194,238,154,260,171,648,574,384,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,D,,,,,,,,,
652158,"CZK 16,000",50.111064,14.497588,"Paříkova, Prague - Vysočany",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Furnished,5,Yes,No,No,Yes,Yes,Yes,Yes,01. 06. 2021,148,399,245,166,207,39,666,818,361,398,New build,"CZK 20,000",Personal,Brick building,Premium materials and solutions,District heating,,G,1 to 10 years years,Middle floor,Yes,,,,,,
707986,"CZK 11,000",50.06897,14.35061,"Zahradníčkova, Prague - Košíře",Studio,50 m²,"CZK 3,000",Partially furnished,2,No,Yes,No,No,No,Yes,No,23. 02. 2022,283,451,281,877,796,"1,287",328,957,,,New build,"CZK 15,000",Personal,Brick building,,,,C,,,,,,,,,
699917,"CZK 14,800",50.10681,14.44864,"Poupětova, Prague - Holešovice",1 bedroom,42 m²,"CZK 1,200",Unfurnished,6,No,Yes,No,No,No,No,No,18. 01. 2022,235,487,69,299,155,303,302,761,400,361,Excellent,"CZK 16,000",Personal,Brick building,,,,D,,,,,,,,,
652428,"CZK 16,000",50.061817,14.450959,"Maroldova, Prague - Nusle",2 bedroom,45 m²,"CZK 2,100",Furnished,3,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,166,905,275,496,315,720,523,277,891,334,Excellent,"CZK 16,000",Personal,Brick building,Standard materials and solutions,Other,Overall,G,30 to 50 years years,Middle floor,,,,,,,
700638,"CZK 14,000",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",Studio,41 m²,"CZK 2,000",Unfurnished,5,No,Yes,Yes,No,No,Yes,No,01. 03. 2022,79,953,290,"1,197",615,"1,258","1,259",537,,,New build,"CZK 14,000",Personal,Low-energy building,,,,A,,,Yes,,,,,,
704624,"CZK 25,000",50.07075,14.44719,"Donská, Prague - Vršovice",1 bedroom with open-plan kitchen,73 m²,"CZK 4,131",Partially furnished,4,No,No,No,No,No,Yes,Yes,02. 02. 2022,148,677,142,462,0,498,447,535,324,290,Excellent,"CZK 50,000",Personal,Brick building,,,,G,,,,,,,,,
707972,"CZK 23,000",50.09314,14.45965,"Kubova, Prague - Karlín",1 bedroom with open-plan kitchen,53 m²,"CZK 1,900",Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,356,980,203,581,238,444,101,"1,170",495,26,Excellent,"CZK 23,000",Personal,Brick building,,,,C,,,,,,,,,
697963,"CZK 9,900",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,25 m²,"CZK 1,700",Furnished,2,No,Yes,No,No,No,No,No,06. 01. 2022,150,397,110,388,95,207,304,316,662,421,Excellent,"CZK 12,000",Personal,Brick building,,,,B,,,,,,,,,
645404,"CZK 18,500",50.0764092,14.4160062,"Záhořanského, Prague - Nové Město",1 bedroom with open-plan kitchen,61 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,241,280,290,308,83,370,192,444,865,504,Good,"CZK 50,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Interior,F,,Middle floor,,,,,,,
472976,"CZK 11,000",50.0931211,14.4835126,"V Domově, Prague - Žižkov",Small studio,30 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,255,628,234,375,97,235,414,302,334,347,Excellent,"CZK 22,000",Personal,Brick building,,Gas boiler,,C,,Ground floor,,,,,,,
307617,"CZK 15,000",50.0983929,14.4063804,"Muchova, Prague - Dejvice",1 bedroom with open-plan kitchen,55 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,22. 02. 2022,86,829,143,258,151,243,394,"1,030",182,503,,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,,
437788,"CZK 12,500",50.0126848,14.4000794,"Vorařská, Prague - Modřany",Studio,47 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,233,"1,114",451,"1,357",775,"1,419","1,353",697,,,,"CZK 12,500",Personal,Brick building,Standard materials and solutions,District heating,,C,1 to 10 years years,Middle floor,Yes,,,,,,
707946,"CZK 10,990",50.05612583333,14.50633694444,"Jabloňová, Prague - Záběhlice",Studio,28 m²,"CZK 2,366",Unfurnished,13,No,No,Yes,No,No,Yes,No,,53,483,315,587,138,767,408,397,963,300,Good,"CZK 13,356",Cooperative,Prefab concrete building,,,,C,,,,,"CZK 13,356

                                
                                
                
i",,,,
707942,"CZK 23,000",50.044817347407,14.304346950857,"Ferrariho, Prague - Stodůlky",1 bedroom with open-plan kitchen,61 m²,"CZK 4,000",Unfurnished,6,No,Yes,No,No,Yes,Yes,Yes,01. 05. 2022,270,209,261,243,"1,040","1,137",743,903,196,,New build,,Cooperative,Brick building,Premium materials and solutions,Central heating,,E,,Middle floor,,,,,,,
380527,"CZK 6,500",50.0419626,14.3948406,"Pod Žvahovem, Prague - Hlubočepy",Small studio,12 m²,"CZK 1,000",Partially furnished,,No,No,No,No,No,No,No,,69,127,175,607,203,333,274,,,,,,Personal,Brick building,,,,,,,,,,,,,
107715,"CZK 12,000",50.1269242,14.4089477,"Krynická, Prague - Troja",1 bedroom,30 m²,,Unfurnished,12,No,No,No,No,No,Yes,No,leden,388,792,344,727,609,603,395,173,321,,,"CZK 12,000",Cooperative,Prefab concrete building,,,,,,,,,,,,,
707925,"CZK 11,000",49.98422,14.36705,"Výpadová, Prague - Radotín",1 bedroom with open-plan kitchen,44 m²,"CZK 2,700",Partially furnished,1,No,No,Yes,No,Yes,No,No,23. 02. 2022,423,985,357,404,477,466,940,807,765,620,Good,"CZK 11,000",Personal,Brick building,,,,G,,,,,,,,,
542908,"CZK 17,900",50.1012001,14.4340583,"Šternberkova, Prague - Holešovice",2 bedroom,50 m²,"CZK 3,500",Furnished,4,No,No,Yes,No,No,No,No,01. 03. 2022,94,737,147,94,71,308,267,480,816,,,"CZK 17,900",Personal,Brick building,,District heating,,,,Middle floor,,,,,,,
707916,"CZK 16,000",50.0455,14.30951,"Hábova, Prague - Stodůlky",3 bedroom,73 m²,"CZK 5,000",Unfurnished,2,No,No,No,Yes,No,Yes,No,23. 02. 2022,369,307,195,953,285,369,737,412,540,90,Good,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
707917,"CZK 22,990",50.12197416666,14.45677527777,"Ke Stírce, Prague - Kobylisy",2 bedroom with open-plan kitchen,73 m²,"CZK 1,519",Furnished,3,Yes,No,Yes,No,Yes,Yes,No,,100,596,94,110,196,382,291,484,998,533,Good,"CZK 24,509",Personal,Brick building,,,,C,,,,,"CZK 24,509

                                
                                
                
i",,,,
707915,"CZK 11,000",50.04579,14.48991,"Svojšovická, Prague - Záběhlice",Studio,30 m²,"CZK 3,000",Partially furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,192,316,425,362,316,426,788,"1,356",339,,Excellent,"CZK 14,000",Cooperative,Brick building,,,,G,,,,,,,,,
707800,"CZK 10,900",50.03098,14.53461,"Hlavatého, Prague - Háje",Studio,31 m²,CZK 100,Furnished,15,No,No,No,No,Yes,Yes,No,24. 02. 2022,109,332,223,264,358,603,288,323,676,244,Excellent,"CZK 14,500",Personal,Prefab concrete building,,,,C,,,,,,,,,
707913,"CZK 14,500",49.96768,14.38713,"Elišky Přemyslovny, Prague - Zbraslav",1 bedroom with open-plan kitchen,60 m²,"CZK 3,500",Unfurnished,2,Yes,No,Yes,No,No,No,No,27. 02. 2022,207,"1,047",108,"1,249",423,285,433,403,127,,Excellent,"CZK 15,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,,
646406,"CZK 22,000",50.03728,14.327401,"Přeučilova, Prague - Stodůlky",2 bedroom with open-plan kitchen,77 m²,"CZK 3,700",Partially furnished,1,Yes,No,Yes,No,No,No,Yes,01. 03. 2022,299,"1,014",816,984,273,949,858,981,485,24,New build,"CZK 26,000",Personal,Other,,,,G,,,,,,,,,
707901,"CZK 16,500",50.10253,14.50298,"Freyova, Prague - Vysočany",1 bedroom with open-plan kitchen,56 m²,"CZK 2,000",Partially furnished,4,No,No,No,No,No,No,No,23. 02. 2022,107,"1,034",19,577,192,590,146,799,"1,017",527,Excellent,"CZK 19,000",Personal,Brick building,,,,D,,,,,,,,,
707009,"CZK 12,500",50.0773487,14.454961,"Vinohradská, Prague - Vinohrady",1 bedroom,47 m²,CZK 550,Furnished,2,No,No,No,No,No,No,No,21. 02. 2022,178,246,40,57,45,367,242,565,"1,026",369,Good,"CZK 12,500",Personal,Brick building,,,,G,,,,,,,,,
707899,"CZK 8,490",50.05774,14.50888,"Jahodová, Prague - Záběhlice",1 bedroom,40 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,244,633,160,491,297,"1,007",174,315,"1,235",101,Excellent,"CZK 10,990",Personal,Prefab concrete building,,,,G,,,,,,,,,
707429,"CZK 17,000",50.072557244068,14.510263431311,"Michelangelova, Prague - Strašnice",1 bedroom with open-plan kitchen,58 m²,"CZK 4,500",Partially furnished,4,No,No,Yes,Yes,Yes,Yes,Yes,01. 04. 2022,191,"1,382",314,129,503,465,656,230,,,New build,"CZK 40,000",Personal,Low-energy building,Premium materials and solutions,District heating,,B,1 to 10 years years,,,,,,,,
707900,"CZK 12,500",50.04828,14.49052,"Hlavní, Prague - Záběhlice",2 bedroom with open-plan kitchen,59 m²,"CZK 4,500",Unfurnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,45,388,241,330,222,"1,351",232,502,"1,076",504,Good,"CZK 25,000",Personal,Brick building,Standard materials and solutions,District heating,,E,over 50 years years,Raised ground floor,,,,,,,
707889,"CZK 14,500",50.03382,14.41701,"Nad Strouhou, Prague - Braník",3 bedroom,68 m²,"CZK 4,700",Unfurnished,1,No,No,No,No,No,No,No,01. 03. 2022,285,745,311,247,291,618,480,"1,350",240,,Excellent,"CZK 20,000",Cooperative,Brick building,,District heating,Interior,C,,Raised ground floor,,,,,,,
365477,"CZK 14,500",50.059840093801,14.423811045495,"Na Topolce, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 1,900",Furnished,4,No,No,No,No,No,No,No,,208,394,325,384,210,372,404,356,216,205,Excellent,,Personal,Brick building,Standard materials and solutions,Gas boiler,Overall,G,10 to 30 years years,Middle floor,,,,,,,
385132,"CZK 16,000",50.0237321,14.432622,"Jílovská, Prague - Lhotka",2 bedroom with open-plan kitchen,69 m²,"CZK 4,500",Furnished,7,Yes,No,No,Yes,No,Yes,No,,191,201,103,194,206,175,499,528,548,78,Excellent,"CZK 32,000",Personal,Prefab concrete building,,,,,,Middle floor,,,,,,,
689276,"CZK 15,000",50.0891522,14.3400657,"Na Okraji, Prague - Veleslavín",1 bedroom with open-plan kitchen,46 m²,"CZK 3,500",Furnished,3,No,No,No,No,Yes,No,No,01. 03. 2022,349,745,281,362,259,402,417,281,"1,065",331,Excellent,"CZK 20,000",Personal,Brick building,,Central heating,Overall,E,,Attic,,,,,,,
691087,"CZK 16,500",50.0851483,14.4512417,"Štítného, Prague - Žižkov",1 bedroom with open-plan kitchen,51 m²,CZK 760,Partially furnished,2,No,No,No,No,No,No,No,11. 03. 2022,173,144,56,115,75,165,167,383,199,457,Excellent,"CZK 30,000",Personal,Other,Premium materials and solutions,Gas boiler,Overall,B,1 to 10 years years,Middle floor,,,,,,,
707874,"CZK 16,000",50.03753,14.34105,"Kurzova, Prague - Stodůlky",3 bedroom,80 m²,"CZK 5,000",Partially furnished,6,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,387,276,339,"1,171",500,273,331,354,491,67,Excellent,"CZK 25,000",Personal,Prefab concrete building,Standard materials and solutions,Central heating,Interior,G,,Middle floor,,,,,,,
687790,"CZK 6,000",50.06909,14.45658,"Moskevská, Prague - Vršovice",Studio,20 m²,"CZK 2,000",Partially furnished,5,No,No,No,No,No,No,No,18. 10. 2021,92,288,46,30,30,63,146,300,362,307,New build,"CZK 8,000",Personal,Brick building,Standard materials and solutions,,Interior,D,1 to 10 years years,,,,,,,,
454911,"CZK 12,500",50.1268798,14.4222701,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,47 m²,"CZK 3,300",Furnished,12,No,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,386,336,58,407,200,350,675,"1,006","1,092",317,Excellent,"CZK 33,000",Personal,Low-energy building,Premium materials and solutions,District heating,Overall,B,1 to 10 years years,Middle floor,,,,,,,
707866,"CZK 14,500",50.0732478,14.3957879,"Grafická, Prague - Smíchov",Studio,41 m²,"CZK 3,500",Unfurnished,2,No,No,Yes,No,No,Yes,No,23. 02. 2022,198,802,134,493,35,566,79,"1,139",850,325,New build,"CZK 30,000",Personal,Other,,,,B,,,,,,,,,
699953,"CZK 13,500",50.05513,14.4865,"Záběhlická, Prague - Záběhlice",1 bedroom with open-plan kitchen,64 m²,"CZK 3,000",Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,172,"1,305",153,"1,274",325,778,735,"1,091",229,365,Good,"CZK 27,000",Personal,Brick building,,,,C,,,,,,,,,
401324,"CZK 25,000",50.1007334,14.3663379,"U Beránky, Prague - Dejvice",4 bedroom,100 m²,"CZK 2,000",Furnished,1,Yes,Yes,No,Yes,No,No,No,01. 04. 2022,398,804,770,441,479,651,933,730,"1,088",155,,"CZK 25,000",Personal,Brick building,,,,,,Middle floor,,,,,,,
403285,"CZK 12,000",50.0417757,14.3954505,"Hlubočepská, Prague - Hlubočepy",1 bedroom,42 m²,"CZK 3,400",Partially furnished,2,No,No,Yes,No,No,Yes,Yes,,20,131,179,675,271,337,277,,,,New build,"CZK 12,000",Personal,Brick building,,Central heating,Overall,,1 to 10 years years,Middle floor,,,,,,,
706968,"CZK 16,000",50.07743,14.30115,"Karlovarská, Prague - Ruzyně",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,107,841,801,951,"1,252",,,,,,Excellent,"CZK 20,000",Personal,Brick building,,,,C,,,,,,,,,
684879,"CZK 25,000",50.09797,14.39792,"Wuchterlova, Prague - Dejvice",1 bedroom with open-plan kitchen,42 m²,CZK 600,Furnished,6,No,No,No,No,No,Yes,No,01. 02. 2022,268,205,138,165,112,227,370,608,498,263,New build,"CZK 50,000",Personal,Brick building,,,,G,,,,,,,,,
576805,"CZK 9,500",50.0410667,14.3186558,"Holýšovská, Prague - Stodůlky",Studio,27 m²,"CZK 2,600",Furnished,2,Yes,No,No,No,No,No,Yes,01. 04. 2022,73,727,393,585,928,648,286,667,695,171,New build,"CZK 12,000",Personal,Brick building,Premium materials and solutions,District heating,,B,1 to 10 years years,Middle floor,Yes,,,,,,
707646,"CZK 15,500",50.06796,14.51684,"Běžná, Prague - Strašnice",1 bedroom with open-plan kitchen,75 m²,"CZK 4,000",Furnished,1,No,No,No,No,Yes,No,No,01. 04. 2022,113,648,700,778,937,777,"1,426",607,,,New build,"CZK 30,000",Personal,Low-energy building,Premium materials and solutions,Geothermal heat pump,Overall,A,,Middle floor,,,,,,,
698117,"CZK 11,000",50.1032213,14.5187387,"Poděbradská, Prague - Vysočany",Studio,23 m²,"CZK 2,500",Partially furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,88,"1,460",182,"1,442",789,191,"1,067","1,486","1,035",548,New build,"CZK 15,000",Personal,Other,Standard materials and solutions,Central heating,,B,,,Yes,,,,,,
549560,"CZK 9,900",50.1053168,14.5019662,"Freyova, Prague - Vysočany",Studio,24 m²,"CZK 2,900",Partially furnished,7,No,No,No,No,No,Yes,No,01. 04. 2022,430,815,371,484,356,768,498,612,692,308,,"CZK 20,000",Personal,Low-energy building,Premium materials and solutions,District heating,,B,1 to 10 years years,Middle floor,,,,,,,
595218,"CZK 19,000",50.071214,14.457648,"Kodaňská, Prague - Vršovice",1 bedroom with open-plan kitchen,52 m²,"CZK 3,500",Furnished,3,Yes,No,No,No,No,Yes,No,29. 05. 2022,45,508,36,284,9,282,72,226,582,299,Excellent,"CZK 19,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Overall,C,,Middle floor,,,,,,,
706928,"CZK 22,000",50.05426,14.36971,"V Zářezu, Prague - Jinonice",1 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,Yes,16. 02. 2022,5,538,0,513,298,393,607,931,490,,New build,"CZK 44,000",Personal,Brick building,,,,G,,,,,,,,,
707795,"CZK 18,000",50.07509,14.45867,"Korunní, Prague - Vinohrady",1 bedroom with open-plan kitchen,57 m²,"CZK 3,000",Partially furnished,4,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,100,582,99,321,142,484,393,300,742,353,New build,"CZK 18,000",Personal,Low-energy building,,,,B,,,,,,,,,
705511,"CZK 11,000",50.09763,14.3542,"Egyptská, Prague - Vokovice",1 bedroom,36 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,No,No,01. 03. 2022,112,635,514,490,418,511,418,267,722,158,Excellent,"CZK 14,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
457605,"CZK 18,000",50.0450286,14.4444703,"Herálecká III, Prague - Krč",2 bedroom,52 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,No,No,01. 04. 2022,272,447,226,378,222,312,296,343,756,328,Good,"CZK 36,000",Personal,Prefab concrete building,,District heating,Overall,,,Middle floor,,,,,,,
707768,"CZK 14,990",50.00690527777,14.42277916666,"Jordana Jovkova, Prague - Modřany",3 bedroom,62 m²,"CZK 3,643",Unfurnished,2,No,No,Yes,Yes,No,Yes,No,,182,522,527,500,500,596,495,773,842,470,Good,"CZK 18,633",Personal,Prefab concrete building,,,,G,,,,,"CZK 18,633

                                
                                
                
i",,,,
601847,"CZK 34,000",50.078284,14.443172,"Polská, Prague - Vinohrady",2 bedroom with open-plan kitchen,110 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,Yes,No,25. 01. 2022,340,619,153,358,26,243,369,251,124,422,Excellent,"CZK 34,000",Personal,Brick building,Standard materials and solutions,,Overall,G,1 to 10 years years,Middle floor,,,,,,,
707763,"CZK 23,000",50.09357,14.46052,"Na Střelnici, Prague - Karlín",3 bedroom with open-plan kitchen,93 m²,"CZK 1,400",Partially furnished,5,No,No,Yes,No,No,No,No,25. 02. 2022,415,"1,073",165,683,310,546,133,"1,032",596,111,Excellent,"CZK 40,000",Personal,Brick building,,,,G,,,,,,,,,
706882,"CZK 14,500",50.05628,14.37275,Prague - Jinonice,Studio,29 m²,"CZK 2,000",Furnished,1,No,No,Yes,No,Yes,Yes,Yes,19. 02. 2022,185,186,210,"1,337",145,46,622,297,"1,148",245,New build,"CZK 20,000",Personal,Low-energy building,,,,G,,,,,,,,,
635024,"CZK 9,000",50.079409,14.322363,Prague - Ruzyně,1 bedroom,23 m²,"CZK 2,500",Furnished,,No,No,Yes,No,Yes,No,No,25. 02. 2022,490,635,730,912,912,176,,,,,Good,"CZK 10,000",Personal,Brick building,,,,G,,,,,,,,,
706880,"CZK 5,000",50.06401,14.42473,"Slavojova, Prague - Nusle",1 bedroom,47 m²,"CZK 12,000",Partially furnished,3,Yes,No,Yes,No,No,No,No,01. 03. 2022,187,867,168,370,190,330,531,343,280,330,Excellent,"CZK 10,000",Personal,Brick building,,,,G,,,,,,,,,
532956,"CZK 15,500",50.054058,14.3702,Prague - Jinonice,1 bedroom with open-plan kitchen,46 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,Yes,Yes,Yes,16. 02. 2022,24,476,188,369,259,235,568,772,331,,,"CZK 31,000",Personal,Low-energy building,,,,C,,Top floor,,,,,,,
706863,"CZK 25,000",50.0966774,14.3407885,"Ke Dvoru, Prague - Vokovice",1 bedroom with open-plan kitchen,76 m²,"CZK 5,500",,2,No,No,Yes,Yes,Yes,Yes,Yes,01. 04. 2022,493,614,326,615,680,498,785,264,663,,New build,"CZK 50,000",Personal,Other,Premium materials and solutions,,,B,,Middle floor,Yes,,,,,,
532900,"CZK 12,500",50.0690181,14.4604519,Prague - Vršovice,Studio,35 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,145,621,205,295,114,407,370,181,500,242,Excellent,"CZK 15,000",Personal,Brick building,,District heating,Overall,C,,Middle floor,,,,,,,
