Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Age,Heating,Total number of floors,PENB,Design,Renovation,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
699509,"CZK 18,500",50.10779,14.47553,"U Libeňského pivovaru, Prague - Libeň",1 bedroom with open-plan kitchen,50 m²,"CZK 1,890",Partially furnished,6,Yes,No,Yes,No,No,Yes,Yes,01. 03. 2022,339,694,171,420,182,388,359,517,407,250,New build,"CZK 35,000",Personal,Other,,District heating,Middle floor,B,,,,,,,,
700534,"CZK 9,800",50.0256242,14.5113589,"Šalounova, Prague - Chodov",Studio,29 m²,"CZK 1,802",Partially furnished,4,No,No,No,No,No,Yes,No,01. 03. 2022,317,"1,003",277,377,504,557,557,"1,447",189,,Excellent,"CZK 11,602",Personal,Prefab concrete building,,District heating,,G,Standard materials and solutions,,,,,,,
700533,"CZK 15,000",49.96188,14.39462,"Žitavského, Prague - Zbraslav",Studio,53 m²,"CZK 1,000",Unfurnished,1,No,No,No,No,Yes,No,No,24. 01. 2022,260,593,"1,177","1,363","1,185",875,"1,293",,,,Excellent,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,
608060,"CZK 10,700",50.008761,14.415273,"Československého exilu, Prague - Modřany",Studio,39 m²,"CZK 2,410",,5,Yes,No,No,No,No,Yes,No,01. 03. 2022,68,475,402,376,445,401,241,541,"1,086",425,New build,CZK 1,Personal,Brick building,,,,B,,,Yes,,,,,
693718,"CZK 15,000",50.1401161,14.5074049,"Místecká, Prague - Letňany",1 bedroom with open-plan kitchen,60 m²,"CZK 2,000",Furnished,8,No,No,No,No,No,Yes,No,Ihned,245,774,94,784,270,100,302,359,458,179,New build,"CZK 30,000",Personal,Brick building,,,Middle floor,G,Premium materials and solutions,Overall,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,18 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,02. 01. 2022,96,"1,112",343,721,186,792,491,465,675,180,Excellent,"CZK 12,500",Personal,Brick building,1 to 10 years years,,,,Standard materials and solutions,Overall,,,,,,
704159,"CZK 7,000",50.0078582,14.4200745,"Pejevové, Prague - Modřany",1 bedroom,34 m²,"CZK 3,000",Unfurnished,11,No,No,No,No,No,Yes,No,01. 04. 2022,421,481,323,334,403,359,270,"1,037",976,510,Good,"CZK 10,000",Personal,Prefab concrete building,,,,G,,,,,,,,
694943,"CZK 10,790",50.10325,14.51949,"Poděbradská, Prague - Vysočany",Studio,28 m²,"CZK 2,800",Partially furnished,1,No,Yes,Yes,No,No,Yes,No,15. 02. 2022,34,"1,407",235,"1,389",736,245,"1,075","1,433",982,495,New build,"CZK 10,790",Personal,Low-energy building,1 to 10 years years,Gas boiler,Middle floor,A,,,,,,,,
679037,"CZK 22,000",50.12288,14.49904,"Mimoňská, Prague - Prosek",2 bedroom with open-plan kitchen,104 m²,"CZK 4,500",Partially furnished,1,No,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,450,157,67,246,236,549,245,237,"1,283",187,Excellent,"CZK 35,000",Personal,Brick building,1 to 10 years years,District heating,,G,,,,,,,,
413102,"CZK 4,000",50.0842092,14.5135598,Prague - Malešice,Studio,24 m²,"CZK 1,000",Furnished,2,Yes,No,No,No,No,No,No,12. 05. 2021,254,"1,034",373,992,265,395,869,995,313,78,,"CZK 5,000",Personal,Prefab concrete building,,,,,,,,,,,,
567748,"CZK 15,500",50.1042544,14.5125689,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,50 m²,"CZK 4,379",Furnished,3,Yes,No,No,No,No,No,No,01. 03. 2022,197,228,"1,328",981,475,804,"1,048",771,229,,,"CZK 40,000",Personal,Brick building,1 to 10 years years,,,,,,Yes,,,,,
574721,"CZK 13,500",50.0564901,14.3741029,"Kačírkova, Prague - Jinonice",Studio,32 m²,"CZK 1,500",Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,166,109,260,"1,261",69,170,681,162,"1,173",120,New build,"CZK 13,500",Personal,Brick building,,,,B,,,Yes,,,,,
700225,"CZK 19,000",50.1228,14.50531,"Zárybská, Prague - Prosek",2 bedroom with open-plan kitchen,68 m²,"CZK 3,500",Partially furnished,1,Yes,No,No,No,No,Yes,No,20. 01. 2022,155,691,194,721,178,633,285,592,"1,378",224,Excellent,"CZK 48,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,
642088,"CZK 13,000",50.053542,14.419334,"U Kublova, Prague - Podolí",1 bedroom with open-plan kitchen,46 m²,"CZK 1,000",Partially furnished,1,No,No,Yes,No,No,No,No,04. 09. 2021,198,758,84,580,111,777,561,"1,132",114,258,Excellent,"CZK 26,000",Personal,Brick building,1 to 10 years years,Other,Ground floor,G,Standard materials and solutions,Overall,,,,,,
704133,"CZK 10,500",50.13923,14.51988,"Miroslava Hajna, Prague - Letňany",Small studio,37 m²,"CZK 2,403",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 02. 2022,378,511,"1,062","1,079",375,616,905,"1,090","1,167",127,New build,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
565798,"CZK 10,990",50.1043332,14.4510465,"Přístavní, Prague - Holešovice",Studio,24 m²,"CZK 1,690",Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,125,223,118,177,14,161,522,484,352,425,,"CZK 15,000",Personal,Brick building,,Central heating,,,,,,,,,,
652158,"CZK 15,000",50.111064,14.497588,"Paříkova, Prague - Vysočany",1 bedroom with open-plan kitchen,55 m²,"CZK 4,500",Furnished,5,Yes,No,No,Yes,Yes,Yes,Yes,01. 06. 2021,148,399,245,166,207,39,666,818,361,398,New build,"CZK 20,000",Personal,Brick building,1 to 10 years years,District heating,Middle floor,G,Premium materials and solutions,,Yes,,,,,
704127,"CZK 11,000",50.05509,14.42088,"Pravá, Prague - Podolí",Studio,25 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,257,556,290,355,329,553,325,907,208,171,Excellent,"CZK 22,000",Personal,Brick building,,,,G,,,,,,,,
703504,"CZK 20,000",50.07111,14.40743,"Vrázova, Prague - Smíchov",2 bedroom,97 m²,"CZK 3,000",Unfurnished,5,No,Yes,No,No,No,Yes,No,01. 03. 2022,191,538,79,149,120,345,631,"1,071",998,484,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
630940,"CZK 16,000",50.005043,14.416374,"Československého Exilu, Prague - Modřany",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,56,82,362,202,230,208,652,877,680,37,Excellent,"CZK 25,000",Personal,Low-energy building,1 to 10 years years,,Middle floor,B,Premium materials and solutions,,,,,,,
429687,"CZK 14,900",50.1299316,14.4847606,"Černého, Prague - Střížkov",3 bedroom,72 m²,"CZK 3,600",Partially furnished,7,Yes,No,No,No,No,No,No,01. 10. 2021,238,"1,269",431,"1,304",324,423,162,808,"1,030",119,Excellent,"CZK 14,900",Personal,Prefab concrete building,30 to 50 years years,District heating,Top floor,C,Standard materials and solutions,Exterior,,,,,,
622376,"CZK 23,900",50.080849,14.500276,"Počernická, Prague - Malešice",2 bedroom with open-plan kitchen,75 m²,"CZK 4,900",,7,No,Yes,Yes,No,Yes,Yes,Yes,01. 03. 2022,95,238,12,14,129,91,283,594,874,16,New build,"CZK 23,900",Personal,Brick building,,,,B,,,,,,,,
177841,"CZK 18,000",50.1305193,14.4114826,"Zelenohorská, Prague - Bohnice",2 bedroom with open-plan kitchen,76 m²,"CZK 5,000",Partially furnished,8,No,No,No,Yes,No,Yes,No,,400,788,344,718,83,784,587,421,345,,Excellent,"CZK 30,000",Personal,Prefab concrete building,,District heating,Middle floor,,,Overall,,,,,,
118686,"CZK 30,000",50.0695036,14.3174676,"Na Fialce II, Prague - Řepy",2 bedroom with open-plan kitchen,110 m²,"CZK 7,000",Furnished,2,Yes,No,No,No,No,No,Yes,01. 06. 2022,358,"1,261",962,"1,327",648,"1,114",770,535,577,211,Excellent,"CZK 70,000",Personal,Brick building,10 to 30 years years,Gas boiler,Middle floor,D,Premium materials and solutions,,,,,,,
537070,"CZK 16,000",50.1008494,14.4478499,"Jateční, Prague - Holešovice",1 bedroom with open-plan kitchen,53 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,185,285,181,396,199,206,218,370,560,165,Excellent,"CZK 16,000",Personal,Prefab concrete building,,,,D,Premium materials and solutions,Overall,,,,,,
704085,"CZK 11,500",50.0869795,14.4446955,"Husitská, Prague - Žižkov",1 bedroom with open-plan kitchen,42 m²,CZK 750,Partially furnished,3,No,Yes,No,No,No,No,No,28. 01. 2022,151,665,424,620,142,633,400,440,482,450,Excellent,"CZK 13,000",Personal,Brick building,,,,G,,,,,,,,
691513,"CZK 12,600",50.0085822,14.4666058,"Na Domovině, Prague - Libuš",Studio,40 m²,"CZK 2,400",Furnished,3,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,222,567,435,426,479,965,"1,472",,,,New build,"CZK 20,000",Personal,Brick building,,District heating,,C,Premium materials and solutions,,Yes,,,,,
641328,"CZK 13,500",50.054931,14.441554,"Nad Jezerkou, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 2,800",Furnished,2,No,No,Yes,No,No,No,No,01. 02. 2022,103,"1,015",212,450,80,571,351,326,"1,044",299,Excellent,"CZK 25,000",Personal,Brick building,1 to 10 years years,,Middle floor,G,,Overall,,,,,,
704080,"CZK 10,990",50.06690055555,14.45518166666,"Sportovní, Prague - Vršovice",Studio,25 m²,CZK 840,Furnished,,No,No,No,No,No,No,No,,93,23,92,272,64,272,327,516,279,390,Good,"CZK 11,830",Personal,Brick building,,,,G,,,,,"CZK 11,830

                                
                                
                
i",,,
699274,"CZK 12,500",50.09689,14.3627,"Kladenská, Prague - Vokovice",Studio,30 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,No,27. 01. 2022,295,99,187,303,211,244,479,485,"1,223",258,Excellent,"CZK 14,500",Personal,Brick building,,,,G,,,,,,,,
456329,"CZK 29,000",50.0380392,14.3213519,"Wiesenthalova, Prague - Řeporyje",3 bedroom with open-plan kitchen,84 m²,"CZK 5,500",Partially furnished,3,Yes,Yes,Yes,No,No,Yes,Yes,15. 02. 2022,109,"1,161",806,"1,019",617,817,720,"1,101",755,209,,"CZK 29,000",Personal,Other,1 to 10 years years,District heating,Top floor,C,,,,,,,,
650116,"CZK 11,500",50.1076654,14.5464152,"Lehovecká, Prague - Hloubětín",Studio,33 m²,"CZK 3,700",Partially furnished,6,No,No,Yes,Yes,Yes,Yes,No,10. 02. 2021,404,"1,149",440,818,604,942,521,914,"1,132",642,New build,"CZK 10,000",Personal,Low-energy building,1 to 10 years years,,,B,,,Yes,,,,,
704076,"CZK 15,990",49.969501495361,14.38659954071,"Jaromíra Vejvody, Prague - Zbraslav",1 bedroom with open-plan kitchen,63 m²,"CZK 2,557",Furnished,4,Yes,No,No,No,No,Yes,No,,182,"1,009",246,"1,100",321,140,674,244,163,,Excellent,"CZK 18,547",Personal,Brick building,,,,C,,,,,"CZK 18,547

                                
                                
                
i",,,
155003,"CZK 14,900",50.0741843,14.3824809,Prague - Smíchov,2 bedroom,60 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,No,No,10. 01. 2022,297,"1,028",584,"1,210",632,"1,268",607,212,"1,125",312,Good,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
680769,"CZK 19,500",50.0793798,14.4577498,Prague - Žižkov,2 bedroom,74 m²,"CZK 6,500",Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,242,533,113,313,14,383,436,396,724,151,Excellent,"CZK 39,000",Personal,Brick building,,,,G,,,,,,,,
460187,"CZK 12,400",50.0093964,14.4287506,"Angelovova, Prague - Modřany",1 bedroom,31 m²,"CZK 3,530",Furnished,2,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,381,"1,034",126,"1,010",153,"1,035",209,437,285,209,Excellent,"CZK 15,900",Cooperative,Prefab concrete building,,District heating,,D,Premium materials and solutions,,,,,,,
704069,"CZK 14,990",50.04805416666,14.30194138888,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,46 m²,"CZK 4,107",Furnished,1,No,No,No,No,Yes,Yes,No,,422,366,207,378,"1,151","1,119",746,907,87,,New build,"CZK 19,097",Personal,Brick building,,,,C,,,Yes,,"CZK 19,097

                                
                                
                
i",,,
700476,"CZK 16,000",50.08624,14.51552,"Ungarova, Prague - Malešice",1 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Partially furnished,1,Yes,No,Yes,No,Yes,Yes,Yes,24. 01. 2022,261,"1,170",703,"1,322",273,726,599,"1,097",19,253,Excellent,"CZK 30,000",Personal,Low-energy building,1 to 10 years years,District heating,Raised ground floor,C,,,,,,,,
423520,"CZK 14,400",50.1296248,14.4611519,"Šiškova, Prague - Kobylisy",Studio,45 m²,"CZK 2,396",Furnished,10,No,No,No,No,No,Yes,No,06. 02. 2022,127,783,107,629,334,441,533,180,853,52,Excellent,"CZK 16,800",Cooperative,Prefab concrete building,,District heating,Middle floor,B,Premium materials and solutions,Interior,,,,,,
447159,"CZK 25,000",50.0608762,14.2791488,"Věstonická, Prague - Zličín",2 bedroom with open-plan kitchen,82 m²,,Furnished,3,Yes,Yes,Yes,No,No,Yes,Yes,01. 03. 2022,163,771,"1,271","1,201",995,"1,325",673,100,,,Excellent,"CZK 25,000",Personal,Brick building,,Central heating,Top floor,C,Standard materials and solutions,,,,,,,
704063,"CZK 16,000",50.06615,14.36774,"K Zastávce, Prague - Košíře",3 bedroom,77 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,Yes,No,28. 01. 2022,577,850,376,659,591,619,672,"1,091",477,479,Good,"CZK 32,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,
326191,"CZK 9,000",50.1160844,14.5019544,"Nad Krocínkou, Prague - Prosek",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Partially furnished,,No,No,No,No,No,No,No,,112,898,271,326,357,404,699,657,539,240,,,Personal,Brick building,,,,,,,,,,,,
553489,"CZK 24,000",50.0691881,14.3994734,"Na Zatlance, Prague - Smíchov",2 bedroom with open-plan kitchen,79 m²,"CZK 3,700",Unfurnished,3,No,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,214,69,81,454,198,176,360,584,799,336,Excellent,"CZK 28,000",Personal,Brick building,1 to 10 years years,Gas boiler,,C,Premium materials and solutions,,,,,,,
132016,"CZK 18,000",50.1010657,14.5049,"U Harfy, Prague - Vysočany",2 bedroom,95 m²,CZK 450,Partially furnished,2,Yes,No,No,No,No,No,No,01. 06. 2018,221,"1,132",241,963,286,745,243,"1,059","1,249",787,,"CZK 18,000",Personal,Brick building,,,,,,,,,,,,
704057,"CZK 13,990",50.09041027777,14.30721916666,"Ciolkovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,43 m²,"CZK 2,909",Unfurnished,9,No,No,No,No,No,Yes,No,,188,229,135,122,241,179,323,"1,390","1,425",145,Excellent,"CZK 16,899",Personal,Prefab concrete building,,,,C,,,,,"CZK 16,899

                                
                                
                
i",,,
632315,"CZK 17,000",50.103938,14.503869,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,67 m²,"CZK 4,500",Partially furnished,4,Yes,Yes,No,No,Yes,Yes,Yes,01. 04. 2022,214,960,250,628,414,752,331,725,942,452,New build,"CZK 17,000",Personal,Prefab concrete building,,,,A,,,,,,,,
264568,"CZK 13,600",50.0478182,14.4462395,"Vokáčova, Prague - Michle",1 bedroom with open-plan kitchen,43 m²,"CZK 2,500",Partially furnished,6,No,No,Yes,No,No,No,No,,275,480,154,109,107,133,407,677,809,320,Excellent,"CZK 15,000",Personal,Prefab concrete building,1 to 10 years years,District heating,Middle floor,B,Standard materials and solutions,Overall,,,,,,
704050,"CZK 12,000",50.04649475,14.324921425317,"U Jezera, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 3,000",Unfurnished,6,No,No,Yes,No,No,Yes,No,28. 01. 2022,347,687,277,307,169,274,224,146,353,68,Good,"CZK 15,000",Personal,Prefab concrete building,,,,G,,,,,,,,
704032,"CZK 16,000",50.1038,14.51146,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Partially furnished,5,Yes,No,No,No,No,Yes,No,01. 02. 2022,328,161,"1,495","1,181",601,877,"1,233",957,55,,Excellent,"CZK 30,000",Personal,Brick building,,,,G,,,,,,,,
700448,"CZK 18,000",50.13447,14.51199,"Tvrdého, Prague - Letňany",3 bedroom,87 m²,"CZK 5,720",Partially furnished,1,Yes,No,No,No,No,No,No,24. 01. 2022,171,556,401,316,228,233,209,580,199,214,Excellent,"CZK 30,000",Personal,Brick building,,,,C,,,,,,,,
512061,"CZK 12,900",50.0510834,14.3316885,"Harmonická, Prague - Stodůlky",Studio,47 m²,"CZK 3,000",Furnished,1,Yes,No,No,No,Yes,No,No,01. 02. 2022,240,842,391,807,507,362,774,510,503,263,Excellent,"CZK 20,000",Personal,Brick building,10 to 30 years years,Central heating,Raised ground floor,B,,,,,,,,
333374,"CZK 12,000",50.0775979,14.4869153,"Vinohradská, Prague - Strašnice",Studio,43 m²,"CZK 3,500",Partially furnished,6,Yes,No,No,No,No,Yes,Yes,01. 03. 2022,97,504,155,172,21,105,488,879,592,114,,"CZK 25,000",Personal,Other,,District heating,,C,,,,,,,,
681458,"CZK 18,000",50.08224,14.41475,"Krocínova, Prague - Staré Město",1 bedroom,55 m²,"CZK 3,900",Furnished,3,Yes,No,No,No,No,Yes,No,17. 01. 2022,251,923,174,197,38,175,385,341,297,346,Excellent,"CZK 25,000",Personal,Brick building,,,,B,,,,,,,,
699472,"CZK 12,000",50.0666937,14.4352362,"Fričova, Prague - Vinohrady",1 bedroom,35 m²,"CZK 3,000",Furnished,1,No,Yes,No,No,No,Yes,No,,207,585,204,719,209,520,375,428,334,473,Good,"CZK 25,000",Personal,Prefab concrete building,,District heating,Middle floor,,,,,25 m²,,,,
704003,"CZK 8,600",50.1427,14.38711,"Otvovická, Prague - Suchdol",Studio,37 m²,CZK 600,Unfurnished,-1,No,Yes,No,No,Yes,No,No,15. 02. 2022,240,"1,142","1,373","1,105",697,"1,064",924,421,248,,Excellent,"CZK 17,200",Personal,Brick building,,,,A,,,,,,,,
563281,"CZK 13,500",50.1248723,14.4438862,"Písečná, Prague - Troja",2 bedroom,40 m²,"CZK 4,000",Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,107,"1,337",58,650,114,46,361,169,661,146,,"CZK 25,000",Personal,Prefab concrete building,1 to 10 years years,,Top floor,B,Standard materials and solutions,Overall,,,,,,
472763,"CZK 14,000",50.057244836602,14.374318458664,"Peroutkova, Prague - Jinonice",Studio,35 m²,"CZK 2,000",Furnished,2,Yes,No,No,No,No,No,No,,228,186,279,"1,291",146,272,777,130,"1,300",19,,,Personal,Brick building,,,,A,,,,,,,,
703988,"CZK 13,900",50.09002,14.49355,"Pod Lipami, Prague - Žižkov",1 bedroom with open-plan kitchen,47 m²,"CZK 3,600",Partially furnished,10,Yes,No,No,No,Yes,Yes,No,01. 02. 2022,547,797,803,"1,010",514,802,930,653,660,536,Good,"CZK 27,800",Personal,Prefab concrete building,,District heating,Middle floor,A,Standard materials and solutions,,,,,,,
691002,"CZK 14,500",50.02073,14.45459,"V Štíhlách, Prague - Krč",1 bedroom with open-plan kitchen,39 m²,"CZK 2,500",Furnished,6,No,No,Yes,No,No,Yes,No,15. 02. 2022,399,554,442,280,108,793,996,714,596,,Excellent,"CZK 29,000",Personal,Prefab concrete building,,District heating,,G,Standard materials and solutions,Overall,,,,,,
579799,"CZK 17,000",50.018085,14.584155,"Žampiónová, Prague - Pitkovice",1 bedroom with open-plan kitchen,59 m²,"CZK 3,500",Furnished,1,Yes,No,No,No,No,No,No,11. 01. 2022,161,802,,,,,,,,,New build,"CZK 34,000",Personal,Brick building,,District heating,Middle floor,C,Standard materials and solutions,,,,,,,
564980,"CZK 16,000",50.0667631,14.4340247,"Rejskova, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Furnished,1,No,No,Yes,No,No,No,No,Ihned,376,608,330,743,244,499,398,451,271,390,Excellent,"CZK 20,000",Personal,Brick building,,,Ground floor,,,Interior,,,,,,
703986,"CZK 12,000",50.05011,14.54659,"Tenisová, Prague - Hostivař",1 bedroom with open-plan kitchen,40 m²,"CZK 4,000",Partially furnished,1,No,No,No,Yes,No,Yes,No,01. 02. 2022,271,269,294,275,118,704,235,586,174,,Excellent,"CZK 25,000",Personal,Prefab concrete building,,,,G,,,,,,,,
703587,"CZK 17,000",50.08688,14.46863,"Malešická, Prague - Žižkov",1 bedroom with open-plan kitchen,43 m²,CZK 785,Furnished,4,No,Yes,No,No,No,No,No,01. 02. 2022,147,436,80,227,105,370,403,349,368,388,Excellent,"CZK 34,000",Personal,Brick building,,,,G,,,,,,,,
700376,"CZK 14,500",50.10378,14.45566,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Partially furnished,5,No,No,Yes,No,No,Yes,No,24. 01. 2022,123,614,171,346,53,250,584,547,127,442,Excellent,"CZK 20,000",Personal,Brick building,over 50 years years,District heating,Middle floor,G,Standard materials and solutions,Interior,,,,,,
520499,"CZK 12,500",50.0529112,14.3417982,"Dominova, Prague - Stodůlky",1 bedroom with open-plan kitchen,44 m²,"CZK 4,000",Partially furnished,7,No,No,No,Yes,No,Yes,No,01. 12. 2019,343,418,371,423,350,336,307,175,"1,169",120,,"CZK 12,500",Personal,Prefab concrete building,,,,,,,,,,,,
703975,"CZK 8,700",50.08624,14.43974,"Příběnická, Prague - Žižkov",Studio,17 m²,CZK 700,Unfurnished,1,No,No,No,No,No,No,No,14. 02. 2022,367,422,232,343,114,408,767,626,789,585,Good,"CZK 30,000",Personal,Brick building,,,,G,,,,,,,,
699991,"CZK 13,900",50.04573,14.31888,"Trávníčkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Partially furnished,4,No,No,No,No,No,Yes,No,01. 01. 1970,189,919,194,237,557,220,419,262,558,305,Excellent,,Personal,Prefab concrete building,,,,C,,,,,,,,
532484,"CZK 15,000",50.07118,14.40823,Prague - Smíchov,1 bedroom with open-plan kitchen,36 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,177,595,136,91,139,402,655,"1,014",940,426,Excellent,"CZK 37,000",Personal,Brick building,1 to 10 years years,Gas boiler,Middle floor,E,Premium materials and solutions,Overall,,,,,,
694159,"CZK 23,500",50.07249,14.40939,Prague - Smíchov,1 bedroom,74 m²,CZK 750,Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 02. 2022,99,534,87,145,53,449,563,777,975,534,Excellent,"CZK 35,000",Personal,Brick building,,Gas boiler,Top floor,,Premium materials and solutions,Overall,,,,,,
518117,"CZK 14,000",50.0576446,14.3674189,Prague - Jinonice,1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Unfurnished,2,Yes,No,No,No,No,No,No,01. 02. 2022,403,637,502,769,595,"1,012",575,"1,416",692,,Good,"CZK 15,500",Personal,Brick building,,,,,,,,,,,,
551303,"CZK 12,000",50.1274638,14.3791588,"Sídlištní, Prague - Lysolaje",Studio,36 m²,"CZK 2,000",Partially furnished,1,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,59,"1,158",434,647,461,"1,139",770,"1,148",421,210,,"CZK 30,000",Personal,Brick building,10 to 30 years years,Gas boiler,Raised ground floor,,Standard materials and solutions,Interior,,,,,,
373950,"CZK 8,000",50.0419626,14.3948406,"Pod Žvahovem, Prague - Hlubočepy",1 bedroom,32 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,,69,127,175,607,203,333,274,,,,,,Personal,Brick building,,,,,,,,,,,,
703953,"CZK 15,000",50.07235,14.34757,"U Homolky, Prague - Motol",Studio,50 m²,"CZK 3,000",Furnished,1,No,Yes,No,No,No,No,No,01. 02. 2022,258,252,207,360,"1,000",884,599,,,,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,G,,,,,,,,
699425,"CZK 23,000",50.0614,14.44811,"Nuselská, Prague - Nusle",1 bedroom with open-plan kitchen,65 m²,"CZK 3,500",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,31. 03. 2022,59,836,31,412,103,474,490,510,743,376,New build,"CZK 50,000",Personal,Low-energy building,1 to 10 years years,District heating,Middle floor,B,Premium materials and solutions,Overall,,,,,,
700413,"CZK 43,000",50.08748,14.40481,"Mostecká, Prague - Malá Strana",2 bedroom with open-plan kitchen,105 m²,"CZK 9,000",Furnished,1,No,No,No,No,No,No,No,14. 02. 2022,60,119,94,65,46,279,98,508,710,411,Excellent,"CZK 52,000",Personal,Brick building,,,,G,,,,,,,,
700407,"CZK 15,000",50.13335,14.50671,"Tupolevova, Prague - Letňany",Studio,50 m²,"CZK 3,600",Partially furnished,2,No,No,No,Yes,No,Yes,No,01. 02. 2022,135,"1,092",255,417,434,571,377,269,254,419,New build,"CZK 20,000",Personal,Prefab concrete building,,,,B,,,,,,,,
699545,"CZK 14,200",50.06589,14.42188,"Neklanova, Prague - Vyšehrad",1 bedroom with open-plan kitchen,55 m²,"CZK 3,800",Unfurnished,3,No,No,No,No,No,Yes,No,25. 02. 2022,190,"1,005",158,185,171,222,355,498,385,526,Excellent,"CZK 18,000",Personal,Brick building,,,,G,,,,,,,,
703930,"CZK 30,000",50.07815,14.42136,"Vodičkova, Prague - Nové Město",2 bedroom with open-plan kitchen,85 m²,"CZK 6,250",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,153,445,38,134,25,176,300,557,590,500,New build,"CZK 20,000",Personal,Other,,,,G,,,,,,,,
700430,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,88 m²,"CZK 3,000",Partially furnished,2,Yes,No,No,No,Yes,No,No,22. 01. 2022,251,321,336,323,663,,,,,,New build,"CZK 33,000",Personal,Brick building,,,,G,,,,,,,,
700400,"CZK 18,000",50.09058,14.47011,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,60 m²,"CZK 4,500",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 04. 2022,25,923,31,238,79,210,444,398,523,394,Excellent,"CZK 40,000",Personal,Brick building,,,,G,,,,,,,,
700401,"CZK 40,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",3 bedroom with open-plan kitchen,148 m²,"CZK 4,000",Partially furnished,1,No,Yes,No,No,Yes,No,No,21. 01. 2022,251,321,336,323,663,,,,,,New build,"CZK 44,000",Personal,Brick building,,,,G,,,,,,,,
703923,"CZK 20,000",50.06921,14.41698,"Plavecká, Prague - Nové Město",2 bedroom,85 m²,"CZK 2,000",Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,279,838,114,279,45,274,133,196,186,169,Excellent,"CZK 20,000",Cooperative,Brick building,,,,G,,,,,,,,
