Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Heating,Total number of floors,Renovation,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Age,Design,Administration fee,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
624625,"CZK 19,000",50.0991748,14.3997706,"Valerije Pavloviče Čkalova, Prague - Bubeneč",2 bedroom,Good,80 m²,"CZK 1,125","CZK 41,326",Personal,Brick building,Unfurnished,1,Yes,No,No,No,No,No,No,15. 09. 2020,D,Gas boiler,Middle floor,Interior,225,377,85,131,36,275,278,654,368,180,,,Standard materials and solutions,,,,,,
716097,"CZK 16,700",50.08415,14.44908,"Víta Nejedlého, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,47 m²,CZK 500,"CZK 30,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,G,,,,287,125,75,152,66,146,133,200,244,514,,,,,,,,,
705981,"CZK 16,500",50.085698,14.4449948,"Husinecká, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,50 m²,CZK 670,"CZK 30,000",Personal,Other,Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,C,Other,Middle floor,Overall,255,222,50,211,7,189,62,278,94,553,,1 to 10 years years,Standard materials and solutions,,,,,,
691264,"CZK 13,000",50.10614,14.5219,"Nepelova, Prague - Hloubětín",Studio,New build,30 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 06. 2022,G,,,,435,"1,338",677,"1,319",890,686,"1,267","1,297",846,269,,,,,,,,,
716248,"CZK 15,500",50.06945,14.46176,"Arménská, Prague - Vršovice",2 bedroom,Excellent,53 m²,"CZK 2,000","CZK 22,000",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,G,,,,259,736,287,410,228,522,255,264,614,357,,,,,,,,,
438163,"CZK 15,000",50.1295252,14.4159214,"Ratibořská, Prague - Bohnice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 3,264","CZK 15,000",Personal,Prefab concrete building,Partially furnished,7,No,No,No,No,Yes,Yes,No,01. 06. 2022,,District heating,Middle floor,Overall,184,402,362,332,325,409,495,643,"1,423",196,,1 to 10 years years,Standard materials and solutions,,,,,,
697090,"CZK 18,000",50.03557,14.48806,"Koštířova, Prague - Chodov",1 bedroom with open-plan kitchen,Good,82 m²,"CZK 4,950","CZK 36,000",Personal,Brick building,Partially furnished,4,No,Yes,No,No,Yes,Yes,No,02. 05. 2022,C,Gas boiler,Top floor,Overall,466,767,175,601,371,567,857,962,704,346,,10 to 30 years years,Standard materials and solutions,,,,,,
716625,"CZK 17,000",50.0424646,14.4441971,"Kremličkova, Prague - Krč",2 bedroom,Good,67 m²,"CZK 8,000","CZK 55,000",Cooperative,Brick building,Unfurnished,2,No,No,Yes,No,No,No,No,02. 05. 2022,G,,,,326,335,188,461,218,264,365,196,849,383,,,,,,,,,
563070,"CZK 20,250",50.1086988,14.375396,"Na Pískách, Prague - Dejvice",2 bedroom with open-plan kitchen,,64 m²,"CZK 3,160","CZK 40,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,B,,,,57,656,293,738,469,438,289,277,,,,,,,,,,,
683821,"CZK 23,000",50.05484,14.44049,"Spolupráce, Prague - Nusle",2 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,200","CZK 23,000",Personal,Brick building,Furnished,5,No,Yes,No,No,No,No,No,01. 04. 2022,G,Gas boiler,,Interior,184,"1,129",323,565,140,485,462,303,711,319,,,Premium materials and solutions,,,,,,
342318,"CZK 28,000",50.0533340759,14.367026986,"Bochovská, Prague - Jinonice",2 bedroom with open-plan kitchen,New build,70 m²,"CZK 2,500","CZK 30,000",Personal,Brick building,Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,09. 05. 2022,,,,,353,402,510,208,581,117,"1,004",659,93,,Yes,,Premium materials and solutions,,,,,,
716575,"CZK 24,000",50.03712,14.5004,"Benkova, Prague - Chodov",3 bedroom,Excellent,75 m²,"CZK 5,000","CZK 40,000",Personal,Prefab concrete building,Partially furnished,1,Yes,No,Yes,No,No,Yes,No,01. 05. 2022,C,,,Overall,177,532,572,"1,190",310,630,340,478,323,301,,,,,,,,,
388358,"CZK 38,000",50.1082765,14.395231,"Terronská, Prague - Bubeneč",4 bedroom with open-plan kitchen,Excellent,175 m²,CZK 800,"CZK 76,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,No,Yes,No,01. 07. 2022,G,Gas boiler,Top floor,,109,"1,265",75,616,64,427,292,406,521,219,,10 to 30 years years,Standard materials and solutions,,,,,,
57719,"CZK 7,900",50.067,14.451,"Samova, Prague - Vršovice",Studio,,28 m²,"CZK 1,000","CZK 8,900",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 06. 2022,C,,Middle floor,,304,458,204,355,203,150,261,310,229,385,,,,,,,,,
716569,"CZK 15,000",50.07913,14.45767,"Baranova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 5,000","CZK 22,500",Personal,Brick building,Unfurnished,4,No,No,Yes,No,No,Yes,No,01. 05. 2022,G,,,,216,526,87,287,40,357,461,421,749,177,,,,,,,,,
715157,"CZK 11,000",50.0934711,14.5428312,Prague - Kyje,Studio,Excellent,33 m²,"CZK 3,500","CZK 22,000",Personal,Brick building,Furnished,1,Yes,No,Yes,Yes,No,No,No,01. 05. 2022,C,Central heating,,,96,116,95,652,831,"1,103",224,,,,,,,,,,,,
690612,"CZK 21,000",50.0619286,14.365565,"Na Pomezí, Prague - Košíře",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 3,967","CZK 30,000",Personal,Brick building,Furnished,4,Yes,No,No,No,Yes,Yes,Yes,04. 11. 2021,B,,,,42,"1,053","1,047","1,298",921,"1,141",320,437,850,182,,,,,,,,,
716083,"CZK 12,000",50.11318,14.62601,"Ve Žlíbku, Prague - Horní Počernice",Studio,Excellent,38 m²,"CZK 3,900","CZK 24,000",Personal,Brick building,Furnished,1,No,Yes,No,No,Yes,No,No,01. 05. 2022,G,Geothermal heat pump,Middle floor,Interior,279,"1,418",561,737,305,683,500,615,,,,,Premium materials and solutions,,,,,,
716561,"CZK 12,500",50.06958,14.47544,"Karpatská, Prague - Vršovice",1 bedroom,Excellent,40 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,02. 05. 2022,C,,,,207,340,205,293,187,388,124,94,110,138,,,,,,,,,
712898,"CZK 17,000",50.09525,14.50889,"Mezilehlá, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,New build,61 m²,"CZK 5,700","CZK 40,000",Personal,Brick building,Partially furnished,,No,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,B,,,,189,499,654,463,962,728,"1,279","1,091",262,,Yes,,,,,,,,
716039,"CZK 27,000",50.09876,14.40049,"Jaselská, Prague - Bubeneč",3 bedroom,Excellent,73 m²,"CZK 6,000","CZK 66,000",Personal,Brick building,Unfurnished,,No,No,Yes,No,No,No,No,01. 05. 2022,G,Electric boiler,Ground floor,Overall,265,383,113,66,65,280,189,750,443,27,,,,,,,,,
716547,"CZK 11,500",50.12486,14.44189,"Písečná, Prague - Troja",1 bedroom with open-plan kitchen,Excellent,39 m²,"CZK 3,800","CZK 23,000",Personal,Prefab concrete building,Unfurnished,1,No,No,No,No,No,Yes,No,15. 05. 2022,G,,,,243,"1,254",148,814,252,202,468,276,497,111,,,,,,,,,
617977,"CZK 18,000",50.085434,14.345057,"Volavkova, Prague - Břevnov",2 bedroom,Excellent,55 m²,"CZK 1,000","CZK 18,000",Cooperative,Prefab concrete building,Partially furnished,4,No,No,No,No,No,No,No,01. 07. 2022,B,District heating,Top floor,Overall,187,620,176,382,104,400,180,101,609,198,,1 to 10 years years,Premium materials and solutions,,,,,,
539851,"CZK 14,500",50.0208636,14.4646361,Prague - Kunratice,Studio,Excellent,52 m²,"CZK 3,300","CZK 20,000",Personal,Brick building,Furnished,7,Yes,No,No,No,No,Yes,No,01. 05. 2022,,Central heating,Middle floor,,198,"1,123","1,001",182,331,710,"1,392",294,,,,1 to 10 years years,Standard materials and solutions,,,,,,
716457,"CZK 18,000",50.1100963,14.3976305,Prague - Bubeneč,1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 2,400","CZK 30,000",Personal,Brick building,,,No,No,No,No,No,No,No,Ihned,,,,,365,281,907,320,682,559,496,776,288,,,,,,,,,,
391791,"CZK 15,000",50.1018961,14.4186782,Prague - Bubeneč,Studio,New build,20 m²,"CZK 2,000","CZK 17,000",Personal,Brick building,Furnished,1,No,Yes,Yes,No,No,Yes,No,01. 06. 2022,C,Electric boiler,Ground floor,,150,482,75,350,137,567,163,"1,493",189,330,Yes,1 to 10 years years,Premium materials and solutions,,10 m²,,,,
712290,"CZK 12,900",50.09887,14.3966,"Kafkova, Prague - Dejvice",Studio,Good,34 m²,,,Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 05. 2022,G,,,,134,30,92,131,64,76,507,422,357,257,,,,,,,,,
715997,"CZK 15,000",50.06641,14.39943,"Bieblova, Prague - Smíchov",1 bedroom,Excellent,50 m²,"CZK 3,000","CZK 15,600",Other,Brick building,Partially furnished,4,No,No,No,No,No,No,No,09. 05. 2022,G,,,,45,276,6,647,218,360,80,274,536,212,,,,,,,,,
593217,"CZK 15,000",50.066406,14.399425,"Bieblova, Prague - Smíchov",1 bedroom,Excellent,55 m²,"CZK 2,500","CZK 15,600",Other,Brick building,Partially furnished,3,No,No,No,No,No,No,No,09. 05. 2022,E,,,,45,276,6,647,218,360,80,274,536,212,,,,,,,,,
716525,"CZK 19,000",50.03507,14.51957,"Hněvkovského, Prague - Chodov",3 bedroom,Excellent,79 m²,"CZK 3,700","CZK 38,000",Personal,Prefab concrete building,Unfurnished,7,Yes,No,No,Yes,No,Yes,No,02. 05. 2022,G,,,,179,525,338,978,452,474,240,513,282,226,,,,,,,,,
716524,"CZK 16,000",50.0606,14.43336,"Lounských, Prague - Nusle",2 bedroom,Excellent,55 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,01. 05. 2022,G,,,,355,974,147,528,124,477,346,656,600,524,,,,,,,,,
716523,"CZK 11,000",50.12617,14.42044,"Hnězdenská, Prague - Troja",Studio,Excellent,37 m²,"CZK 2,500","CZK 11,000",Personal,Prefab concrete building,Partially furnished,11,No,No,No,No,No,Yes,No,02. 05. 2022,G,,,,206,279,292,349,143,293,800,990,"1,268",421,,,,,,,,,
532365,"CZK 25,000",50.0675081,14.4599435,"Moskevská, Prague - Vršovice",2 bedroom with open-plan kitchen,,114 m²,"CZK 2,000","CZK 30,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,No,Yes,No,15. 06. 2022,,Gas boiler,Top floor,Interior,83,521,82,275,23,383,474,356,306,272,,,Standard materials and solutions,,,,,,
713747,"CZK 18,500",50.07719,14.47697,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 3,000","CZK 37,000",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 05. 2022,G,,,,146,902,104,492,168,134,761,817,290,130,,,,,,,,,
566413,"CZK 11,000",50.0599398,14.4285851,"Na Pankráci, Prague - Nusle",Studio,,30 m²,CZK 880,"CZK 11,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2020,,,,,157,726,41,354,95,245,526,9,172,365,,,,,,,,,
466224,"CZK 13,000",50.0855445,14.3729816,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,,42 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,30. 04. 2022,,,,,229,745,314,504,225,206,234,245,512,394,,,,,,,,,
716510,"CZK 29,000",50.10982,14.38248,"Neherovská, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,61 m²,,"CZK 29,000",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,01. 06. 2022,G,,,,323,432,"1,305",445,739,394,452,838,701,,,,,,,,,,
708786,"CZK 17,990",50.07866083333,14.42345777777,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,949","CZK 21,939",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,,D,,,,161,630,144,170,10,330,214,535,575,472,,,,"CZK 21,939

                                
                                
                
i",,,,,
715924,"CZK 14,000",50.00671,14.433,"Mladenovova, Prague - Modřany",3 bedroom,Excellent,73 m²,"CZK 7,500","CZK 20,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,02. 05. 2022,G,,,,163,"1,244",583,"1,233",133,"1,229",687,144,495,129,,,,,,,,,
716489,"CZK 17,000",50.09357,14.46052,"Na Střelnici, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,71 m²,CZK 600,"CZK 34,000",Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,No,No,04. 05. 2022,G,,,,415,"1,073",165,683,310,546,133,"1,032",596,111,,,,,,,,,
716486,"CZK 14,000",50.11522,14.47129,"Vosmíkových, Prague - Libeň",1 bedroom,Excellent,38 m²,CZK 500,"CZK 30,000",Personal,Brick building,Furnished,3,No,No,No,No,Yes,No,No,15. 06. 2022,A,Gas boiler,,,97,"1,138",146,"1,252",41,431,312,"1,297",898,356,,,,,,,,,
713112,"CZK 35,000",50.02094,14.41331,"U Zátiší, Prague - Hodkovičky",2 bedroom with open-plan kitchen,Excellent,110 m²,"CZK 6,000","CZK 60,000",Personal,Brick building,Furnished,6,No,Yes,No,No,No,Yes,Yes,18. 04. 2022,A,,,,253,"1,412","1,277","1,370",489,"1,491",183,,,,,,,,,,,,
690939,"CZK 14,990",50.090668,14.3081756,"Žukovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 4,500",,Personal,Prefab concrete building,Partially furnished,8,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,C,District heating,,Overall,177,173,80,67,185,123,375,"1,335","1,464",119,,,Standard materials and solutions,,,,,,
626683,"CZK 24,000",50.07756,14.406627,"Malátova, Prague - Smíchov",2 bedroom,Excellent,103 m²,"CZK 2,000","CZK 24,000",Personal,Brick building,Partially furnished,5,Yes,No,Yes,Yes,No,Yes,No,01. 07. 2022,D,Gas boiler,Attic,,212,303,252,293,106,346,262,914,734,418,,,,,,,,,
596203,"CZK 12,700",50.0144,14.58426,"Chorošová, Prague - Pitkovice",Studio,New build,37 m²,"CZK 2,900","CZK 15,000",Personal,Low-energy building,Partially furnished,1,Yes,Yes,Yes,No,No,Yes,No,01. 06. 2022,B,Central heating,Ground floor,,412,,,,,,,,,,Yes,1 to 10 years years,Premium materials and solutions,,41 m²,,,,
665746,"CZK 26,000",50.10527,14.44355,"Argentinská, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 3,000",,Personal,Brick building,Furnished,7,No,Yes,Yes,No,Yes,Yes,No,01. 05. 2022,A,,,,185,451,296,464,326,319,626,804,173,345,Yes,,,,,,,,
698766,"CZK 16,500",50.07717,14.41919,"Karlovo náměstí, Prague - Nové Město",1 bedroom,Excellent,43 m²,"CZK 1,500","CZK 33,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,25. 04. 2022,C,,Ground floor,,51,235,42,74,4,202,262,428,550,377,,,,,,,,,
678488,"CZK 13,000",50.09024,14.34522,"Na Okraji, Prague - Veleslavín",2 bedroom,Good,53 m²,"CZK 4,000","CZK 13,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,No,No,01. 09. 2021,G,,,,78,384,92,176,181,245,117,210,706,60,,,,,,,,,
584586,"CZK 33,000",50.105532,14.392401,"Nikoly Tesly, Prague - Dejvice",2 bedroom,Excellent,92 m²,"CZK 2,000","CZK 40,000",Personal,Brick building,Furnished,4,Yes,No,No,No,No,Yes,No,01. 06. 2022,G,Central heating,Middle floor,Overall,239,994,265,389,186,190,442,489,776,345,,1 to 10 years years,Standard materials and solutions,,,,,,
710940,"CZK 34,000",50.0959448,14.453085513058,"Rohanské nábřeží, Prague - Karlín",2 bedroom with open-plan kitchen,New build,80 m²,"CZK 5,750","CZK 20,000",Personal,Prefab concrete building,Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,G,District heating,,,327,632,307,307,206,444,677,553,540,,,1 to 10 years years,,,,,,,
715358,"CZK 15,000",50.00861,14.42885,"Rilská, Prague - Modřany",2 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 7,000","CZK 30,000",Personal,Prefab concrete building,Furnished,10,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,C,District heating,,,299,934,97,923,125,"1,013",314,360,338,165,,10 to 30 years years,,,,,,,
712727,"CZK 19,000",50.05563,14.42088,"Podolská, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 4,000","CZK 40,000",Personal,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,04. 04. 2022,G,Gas boiler,Ground floor,Overall,238,486,271,285,309,483,254,835,279,151,,,Premium materials and solutions,,,,,,
716395,"CZK 17,000",50.12684,14.44754,"Třeboradická, Prague - Kobylisy",2 bedroom,Excellent,65 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,02. 05. 2022,G,,,,354,"1,455",318,643,326,323,582,146,983,193,,,,,,,,,
716429,"CZK 31,000",50.07781,14.40239,"Drtinova, Prague - Smíchov",3 bedroom with open-plan kitchen,Excellent,89 m²,"CZK 3,000","CZK 50,000",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 06. 2022,G,Central heating,Middle floor,Overall,221,424,229,353,40,326,578,851,671,282,,,,,,,,,
716428,"CZK 16,990",50.10263833333,14.56778277777,"Doležalova, Prague - Černý Most",3 bedroom,Good,76 m²,"CZK 3,560","CZK 20,550",Personal,Prefab concrete building,Unfurnished,4,Yes,No,Yes,No,No,Yes,No,,G,,,,220,943,175,"1,241",739,751,382,276,"1,275",347,,,,"CZK 20,550

                                
                                
                
i",,,,,
695231,"CZK 7,000",50.06129,14.59472,"Netlucká, Prague - Dubeč",Small studio,Excellent,25 m²,,"CZK 7,000",Personal,Brick building,Furnished,2,No,No,No,No,Yes,No,No,27. 05. 2022,A,Central heating,Attic,Overall,174,953,256,818,584,919,"1,025",,,,,1 to 10 years years,Premium materials and solutions,,,,,,
326100,"CZK 9,000",50.0777008,14.4576999,"Vinohradská, Prague - Žižkov",Small studio,,30 m²,"CZK 1,500","CZK 10,500",Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,09. 05. 2022,G,District heating,Top floor,,43,433,75,83,83,243,516,593,808,295,,,,,,,,,
715713,"CZK 12,000",50.06851,14.43809,"Perucká, Prague - Vinohrady",Studio,New build,25 m²,"CZK 3,000","CZK 24,000",Personal,Brick building,Partially furnished,3,No,Yes,No,No,No,No,No,30. 04. 2022,G,District heating,Middle floor,Overall,543,662,441,769,469,743,529,451,635,750,,1 to 10 years years,Standard materials and solutions,,,,,,
714373,"CZK 16,800",50.04842,14.42603,"Pod Pekařkou, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 4,200","CZK 20,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,15. 06. 2022,C,,,,397,"1,349",499,801,268,940,567,671,"1,211",650,,,,,,,,,
716403,"CZK 28,000",50.09174,14.44246,"Prvního pluku, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 5,000",,Personal,Other,Furnished,4,No,No,No,No,No,No,No,23. 05. 2022,G,,,,208,408,151,207,58,181,363,930,293,284,,,,,,,,,
688853,"CZK 7,500",50.07186,14.46305,"Bulharská, Prague - Vršovice",Other,Excellent,31 m²,"CZK 1,500","CZK 18,000",Personal,Brick building,Unfurnished,,No,No,No,No,No,No,No,01. 07. 2022,G,,,,201,860,203,689,182,687,525,419,641,161,,,,,,,,,
711808,"CZK 19,500",50.1079,14.54644,"Lehovecká, Prague - Hloubětín",1 bedroom with open-plan kitchen,New build,49 m²,"CZK 4,235","CZK 19,500",Personal,Brick building,Furnished,6,Yes,No,Yes,No,Yes,Yes,Yes,01. 08. 2022,B,,,,48,825,83,843,397,816,556,419,"1,060",533,,,,,,,,,
716384,"CZK 32,000",50.08123,14.42982,"Opletalova, Prague - Nové Město",2 bedroom with open-plan kitchen,Excellent,77 m²,"CZK 3,000","CZK 50,000",Personal,Brick building,Partially furnished,7,Yes,No,No,Yes,Yes,Yes,No,02. 05. 2022,G,District heating,Middle floor,Interior,333,299,46,200,55,39,271,954,190,583,,1 to 10 years years,Premium materials and solutions,,,,,,
716375,"CZK 25,000",50.0931827,14.5014335,"Učňovská, Prague - Hrdlořezy",2 bedroom with open-plan kitchen,New build,80 m²,"CZK 4,000","CZK 25,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 05. 2022,A,,,,257,752,373,"1,102",378,420,608,531,"1,185",363,,,,,,,,,
716376,"CZK 9,000",50.0213,14.45822,"Jánošíkova, Prague - Krč",Small studio,Excellent,27 m²,"CZK 3,500","CZK 15,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,Yes,No,Yes,No,01. 05. 2022,G,Central heating,,Overall,328,768,645,561,460,509,"1,368",908,667,,,,,,,,,,
474374,"CZK 18,500",50.0895199,14.4891951,"Pod Jarovem, Prague - Žižkov",2 bedroom with open-plan kitchen,,72 m²,"CZK 3,000","CZK 30,000",Cooperative,Prefab concrete building,Partially furnished,3,Yes,No,No,Yes,No,Yes,No,01. 06. 2022,,,,,90,422,488,675,266,427,421,594,271,351,,,,,,,,,
716372,"CZK 19,000",50.09435,14.49609,"Spojovací, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 4,000","CZK 25,000",Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,No,No,01. 07. 2022,G,,,,128,509,379,828,52,443,416,527,579,176,,,,,,,,,
557589,"CZK 17,500",50.1187312,14.4967253,"Libočanská, Prague - Prosek",1 bedroom with open-plan kitchen,Excellent,72 m²,"CZK 5,825","CZK 25,000",Personal,Low-energy building,Furnished,2,No,No,No,No,Yes,Yes,No,01. 07. 2022,C,District heating,Middle floor,,181,822,381,323,217,361,470,396,"1,094",370,,10 to 30 years years,,,,,,,
716293,"CZK 12,500",50.066,14.29848,"Na Chobotě, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 4,500","CZK 20,000",Cooperative,Prefab concrete building,Partially furnished,5,No,No,No,No,Yes,Yes,No,29. 04. 2022,F,,,,103,"1,037",255,999,46,799,784,482,"1,378",88,,,,,,,,,
715140,"CZK 20,000",50.08509,14.34136,"Plojharova, Prague - Břevnov",2 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 3,000","CZK 40,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,16. 05. 2022,G,District heating,Middle floor,Interior,262,821,468,622,305,617,156,305,811,399,,over 50 years years,Standard materials and solutions,,,,,,
716194,"CZK 18,900",50.07532,14.35971,"Jeřabinová, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 5,400","CZK 25,000",Personal,Brick building,Partially furnished,,No,Yes,No,No,No,Yes,No,01. 05. 2022,B,District heating,Ground floor,Interior,429,"1,202",675,920,548,519,467,,,,,10 to 30 years years,Standard materials and solutions,,102 m²,,,,
716327,"CZK 20,000",50.05552,14.35149,"Vidoulská, Prague - Jinonice",1 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 3,800","CZK 20,000",Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,01. 05. 2022,G,,,,585,"1,034",225,807,451,600,210,796,"1,496",306,,,,,,,,,
514160,"CZK 15,500",50.1168106,14.498901,Prague - Prosek,1 bedroom with open-plan kitchen,,48 m²,"CZK 3,500","CZK 19,000",Cooperative,Prefab concrete building,Furnished,3,No,No,No,No,No,Yes,No,01. 07. 2022,,District heating,Middle floor,Interior,152,918,83,269,225,402,523,481,811,65,,,,,,,,,
716319,"CZK 15,500",50.10763,14.39085,"Šlejnická, Prague - Dejvice",2 bedroom,Good,55 m²,"CZK 3,000","CZK 18,500",Personal,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,01. 05. 2022,G,,,,235,"1,371",4,778,373,178,618,161,676,639,,,,,,,,,
716316,"CZK 7,900",50.07769,14.49927,"Tuklatská, Prague - Strašnice",Studio,Good,28 m²,"CZK 3,500","CZK 11,400",Cooperative,Prefab concrete building,Unfurnished,8,No,No,No,No,No,Yes,No,01. 05. 2022,G,,,,149,618,52,485,222,438,440,477,"1,286",255,,,,,,,,,
716189,"CZK 50,000",50.09034,14.42111,"U Staré školy, Prague - Josefov",2 bedroom,Excellent,105 m²,,,Personal,Brick building,Furnished,3,Yes,No,No,No,No,No,No,01. 05. 2022,C,,,,421,119,199,24,216,108,327,317,368,,,,,,,,,,40
694998,"CZK 23,000",50.101655482973,14.452764628089,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 4,000","CZK 23,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,29. 04. 2022,B,,,,186,544,93,266,23,203,405,367,111,248,,,,,,,,,
656895,"CZK 12,000",50.1060796,14.4540639,Prague - Holešovice,Studio,Excellent,31 m²,"CZK 4,000","CZK 22,000",Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 06. 2022,G,,,,205,629,135,441,133,395,474,894,294,243,,,,,,,,,
678758,"CZK 11,000",50.12694,14.41888,"Hnězdenská, Prague - Troja",Studio,Excellent,36 m²,"CZK 2,500","CZK 12,000",Personal,Low-energy building,Furnished,13,No,No,No,No,No,Yes,No,21. 05. 2022,C,District heating,,,355,262,265,205,155,306,637,827,"1,325",333,,10 to 30 years years,,,,,,,
576044,"CZK 12,000",50.1251884,14.469121,"U Slovanky, Prague - Libeň",Studio,New build,30 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,4,No,No,Yes,No,Yes,Yes,Yes,28. 08. 2020,B,District heating,Middle floor,,222,574,308,376,177,386,513,672,740,181,Yes,1 to 10 years years,Premium materials and solutions,,,,,,
715482,"CZK 29,000",50.067246305914,14.397939071059,"Zoubkova, Prague - Smíchov",3 bedroom,,133 m²,,,Personal,Brick building,,2,Yes,No,No,No,No,No,No,01. 01. 1970,,Gas boiler,,,227,157,616,7,314,252,464,636,256,,,,,,,,,,163
556222,"CZK 26,000",50.1011508,14.4284798,"Veletržní, Prague - Holešovice",2 bedroom with open-plan kitchen,,78 m²,"CZK 6,800","CZK 30,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 08. 2022,,Gas boiler,Middle floor,Interior,175,265,141,239,116,220,226,195,584,,,,Standard materials and solutions,,,,,,
540339,"CZK 13,000",50.0743287,14.3177437,"Čistovická, Prague - Řepy",1 bedroom with open-plan kitchen,,44 m²,"CZK 1,000","CZK 26,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,15. 04. 2022,G,,,,95,407,245,"1,357","1,182",257,370,276,,,,,,,,,,,
